mode,axis,story_id,topic_idx,condition,label,direction,strength,margin,delta_margin,judgment_axis,steering_axis,direction_type,random_id,vector_kind,intervention,control_scale,direction_sd,alpha_absolute,standardized_shift,max_relative_norm_drift,decision_flipped
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_038,-0.05,10.0,-0.125,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,-0.1827475026557363,-0.9276873608781873,3.806148743024096e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_038,-0.05,10.375,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,-0.1827475026557363,-0.9276873608781873,4.123121834709309e-05,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_038,-0.05,10.625,-0.125,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,-0.1827475026557363,-0.9276873608781873,4.123121834709309e-05,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_038,-0.05,9.375,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,-0.1827475026557363,-0.9276873608781873,4.123121834709309e-05,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_038,-0.05,-8.25,0.125,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,-0.1827475026557363,-0.9276873608781873,4.3961430492345244e-05,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_038,-0.05,-9.125,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,-0.1827475026557363,-0.9276873608781873,4.3961430492345244e-05,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_038,-0.05,-9.5,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,-0.1827475026557363,-0.9276873608781873,4.3961430492345244e-05,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_038,-0.05,-8.75,0.125,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,-0.1827475026557363,-0.9276873608781873,4.7419820475624874e-05,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_038,0.0,10.125,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.0,0.0,0.0,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_038,0.0,10.375,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.0,0.0,0.0,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_038,0.0,10.75,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.0,0.0,0.0,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_038,0.0,9.375,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.0,0.0,0.0,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_038,0.0,-8.375,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.0,0.0,0.0,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_038,0.0,-9.125,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.0,0.0,0.0,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_038,0.0,-9.5,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.0,0.0,0.0,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_038,0.0,-8.875,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.0,0.0,0.0,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_038,0.05,10.0,-0.125,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.1827475026557363,0.9276873608781873,4.208424797980115e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_038,0.05,10.25,-0.125,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.1827475026557363,0.9276873608781873,4.411526970216073e-05,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_038,0.05,10.75,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.1827475026557363,0.9276873608781873,4.411526970216073e-05,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_038,0.05,9.375,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.1827475026557363,0.9276873608781873,4.411526970216073e-05,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_038,0.05,-8.125,0.25,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.1827475026557363,0.9276873608781873,4.411526970216073e-05,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_038,0.05,-9.125,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.1827475026557363,0.9276873608781873,4.411526970216073e-05,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_038,0.05,-9.5,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.1827475026557363,0.9276873608781873,4.411526970216073e-05,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_038,0.05,-8.75,0.125,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.1827475026557363,0.9276873608781873,5.087639146950096e-05,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_038,0.1,10.125,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.3654950053114726,1.8553747217563745,0.00010093956370837986,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_038,0.1,10.25,-0.125,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.3654950053114726,1.8553747217563745,0.0001219845944433473,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_038,0.1,10.75,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.3654950053114726,1.8553747217563745,0.0001219845944433473,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_038,0.1,9.5,0.125,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.3654950053114726,1.8553747217563745,0.00013287615729495883,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_038,0.1,-8.25,0.125,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.3654950053114726,1.8553747217563745,0.00013287615729495883,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_038,0.1,-9.125,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.3654950053114726,1.8553747217563745,0.00013287615729495883,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_038,0.1,-9.5,0.0,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.3654950053114726,1.8553747217563745,0.00013287615729495883,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_038,0.1,-8.75,0.125,warmth,,random,038,raw,norm_preserving,sd_matched,0.19699255413239644,0.3654950053114726,1.8553747217563745,0.00013287615729495883,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_039,-0.1,10.0,-0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.3434316010765232,-1.855374721756375,0.00015925006300676614,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_039,-0.1,10.25,-0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.3434316010765232,-1.855374721756375,0.00015925006300676614,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_039,-0.1,10.75,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.3434316010765232,-1.855374721756375,0.00015925006300676614,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_039,-0.1,9.5,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.3434316010765232,-1.855374721756375,0.00015925006300676614,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_039,-0.1,-8.25,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.3434316010765232,-1.855374721756375,0.00015925006300676614,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_039,-0.1,-9.25,-0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.3434316010765232,-1.855374721756375,0.00015925006300676614,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_039,-0.1,-9.5,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.3434316010765232,-1.855374721756375,0.00015925006300676614,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_039,-0.1,-8.75,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.3434316010765232,-1.855374721756375,0.00015925006300676614,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_039,-0.05,10.0,-0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.1717158005382616,-0.9276873608781875,7.085575634846464e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_039,-0.05,10.25,-0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.1717158005382616,-0.9276873608781875,7.085575634846464e-05,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_039,-0.05,10.625,-0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.1717158005382616,-0.9276873608781875,7.085575634846464e-05,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_039,-0.05,9.375,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.1717158005382616,-0.9276873608781875,7.085575634846464e-05,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_039,-0.05,-8.25,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.1717158005382616,-0.9276873608781875,7.085575634846464e-05,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_039,-0.05,-9.125,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.1717158005382616,-0.9276873608781875,7.177801307989284e-05,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_039,-0.05,-9.5,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.1717158005382616,-0.9276873608781875,7.321932207560167e-05,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_039,-0.05,-8.75,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,-0.1717158005382616,-0.9276873608781875,7.321932207560167e-05,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_039,0.0,10.125,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.0,0.0,0.0,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_039,0.0,10.375,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.0,0.0,0.0,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_039,0.0,10.75,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.0,0.0,0.0,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_039,0.0,9.375,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.0,0.0,0.0,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_039,0.0,-8.375,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.0,0.0,0.0,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_039,0.0,-9.125,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.0,0.0,0.0,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_039,0.0,-9.5,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.0,0.0,0.0,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_039,0.0,-8.875,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.0,0.0,0.0,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_039,0.05,10.0,-0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.1717158005382616,0.9276873608781875,6.863420276204124e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_039,0.05,10.375,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.1717158005382616,0.9276873608781875,6.863420276204124e-05,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_039,0.05,10.625,-0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.1717158005382616,0.9276873608781875,6.863420276204124e-05,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_039,0.05,9.5,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.1717158005382616,0.9276873608781875,7.111740706022829e-05,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_039,0.05,-8.125,0.25,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.1717158005382616,0.9276873608781875,7.111740706022829e-05,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_039,0.05,-9.0,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.1717158005382616,0.9276873608781875,7.111740706022829e-05,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_039,0.05,-9.375,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.1717158005382616,0.9276873608781875,7.171322795329615e-05,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_039,0.05,-8.75,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.1717158005382616,0.9276873608781875,7.171322795329615e-05,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_039,0.1,10.0,-0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.3434316010765232,1.855374721756375,0.00013352684618439525,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_039,0.1,10.25,-0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.3434316010765232,1.855374721756375,0.00013352684618439525,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_039,0.1,10.75,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.3434316010765232,1.855374721756375,0.00013352684618439525,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_039,0.1,9.5,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.3434316010765232,1.855374721756375,0.00013352684618439525,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_039,0.1,-8.25,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.3434316010765232,1.855374721756375,0.00013352684618439525,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_039,0.1,-9.125,0.0,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.3434316010765232,1.855374721756375,0.00013352684618439525,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_039,0.1,-9.375,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.3434316010765232,1.855374721756375,0.00013352684618439525,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_039,0.1,-8.75,0.125,warmth,,random,039,raw,norm_preserving,sd_matched,0.18510093785875048,0.3434316010765232,1.855374721756375,0.00013352684618439525,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_040,-0.1,10.125,0.0,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.35877515105327307,-1.8553747217563747,9.427580516785383e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_040,-0.1,10.25,-0.125,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.35877515105327307,-1.8553747217563747,9.427580516785383e-05,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_040,-0.1,10.75,0.0,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.35877515105327307,-1.8553747217563747,9.427580516785383e-05,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_040,-0.1,9.625,0.25,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.35877515105327307,-1.8553747217563747,9.427580516785383e-05,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_040,-0.1,-8.25,0.125,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.35877515105327307,-1.8553747217563747,9.427580516785383e-05,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_040,-0.1,-9.125,0.0,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.35877515105327307,-1.8553747217563747,9.427580516785383e-05,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_040,-0.1,-9.375,0.125,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.35877515105327307,-1.8553747217563747,9.427580516785383e-05,False
steering,warmth,low_warmth_t049_s00121,49,low_warmth,0,random_040,-0.1,-8.75,0.125,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.35877515105327307,-1.8553747217563747,9.753512858878821e-05,False
steering,warmth,high_warmth_t003_s00028,3,high_warmth,1,random_040,-0.05,10.125,0.0,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.17938757552663653,-0.9276873608781874,8.320416964124888e-05,False
steering,warmth,high_warmth_t008_s00048,8,high_warmth,1,random_040,-0.05,10.375,0.0,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.17938757552663653,-0.9276873608781874,8.320416964124888e-05,False
steering,warmth,high_warmth_t015_s00060,15,high_warmth,1,random_040,-0.05,10.75,0.0,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.17938757552663653,-0.9276873608781874,8.320416964124888e-05,False
steering,warmth,high_warmth_t049_s00120,49,high_warmth,1,random_040,-0.05,9.5,0.125,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.17938757552663653,-0.9276873608781874,8.320416964124888e-05,False
steering,warmth,low_warmth_t003_s00029,3,low_warmth,0,random_040,-0.05,-8.25,0.125,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.17938757552663653,-0.9276873608781874,8.320416964124888e-05,False
steering,warmth,low_warmth_t008_s00049,8,low_warmth,0,random_040,-0.05,-9.25,-0.125,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.17938757552663653,-0.9276873608781874,8.320416964124888e-05,False
steering,warmth,low_warmth_t015_s00061,15,low_warmth,0,random_040,-0.05,-9.5,0.0,warmth,,random,040,raw,norm_preserving,sd_matched,0.19337072282284928,-0.17938757552663653,-0.9276873608781874,8.320416964124888e-05,False
